Frame,Centroid_X,Centroid_Y,Movement (pixels)
1190,280,268,10.04987562112089
1191,283,269,3.1622776601683795
1192,284,269,1.0
1193,285,269,1.0
1194,None,None,0
1195,119,242,168.1814496310458
1196,131,244,12.165525060596439
1197,153,247,22.20360331117452
1198,164,249,11.180339887498949
1199,177,252,13.341664064126334
1200,189,254,12.165525060596439
1201,202,256,13.152946437965905
1202,215,258,13.152946437965905
1203,227,260,12.165525060596439
1204,239,262,12.165525060596439
1205,263,266,24.331050121192877
1206,274,268,11.180339887498949
1207,282,269,8.06225774829855
1208,283,269,1.0
1209,284,270,1.4142135623730951
1210,284,271,1.0
1211,None,None,0
1212,129,243,157.50872991678906
1213,145,246,16.278820596099706
1214,157,249,12.36931687685298
1215,169,251,12.165525060596439
1216,181,253,12.165525060596439
1217,194,255,13.152946437965905
1218,206,257,12.165525060596439
1219,219,259,13.152946437965905
1220,232,261,13.152946437965905
1221,256,265,24.331050121192877
1222,267,267,11.180339887498949
1223,278,269,11.180339887498949
1224,283,270,5.0990195135927845
1225,284,270,1.0
1226,None,None,0
1227,None,None,0
1228,127,244,159.13830462839547
1229,138,246,11.180339887498949
1230,150,248,12.165525060596439
1231,161,250,11.180339887498949
1232,173,252,12.165525060596439
1233,186,253,13.038404810405298
1234,210,258,24.515301344262525
1235,223,260,13.152946437965905
1236,236,262,13.152946437965905
1237,248,264,12.165525060596439
1238,260,266,12.165525060596439
1239,271,268,11.180339887498949
1240,280,270,9.219544457292887
1241,283,270,3.0
1242,284,270,1.0
1243,None,None,0
1244,121,243,165.22106403240477
1245,132,245,11.180339887498949
1246,142,247,10.198039027185569
1247,154,248,12.041594578792296
1248,178,253,24.515301344262525
1249,190,255,12.165525060596439
1250,203,257,13.152946437965905
1251,228,261,25.317977802344327
1252,240,263,12.165525060596439
1253,252,265,12.165525060596439
1254,264,267,12.165525060596439
1255,274,269,10.198039027185569
1256,282,270,8.06225774829855
1257,284,271,2.23606797749979
1258,None,None,0
1259,None,None,0
1260,129,244,157.33403954643762
1261,135,245,6.082762530298219
1262,146,247,11.180339887498949
1263,158,250,12.36931687685298
1264,169,251,11.045361017187261
1265,194,255,25.317977802344327
1266,207,258,13.341664064126334
1267,220,260,13.152946437965905
1268,232,262,12.165525060596439
1269,244,264,12.165525060596439
1270,256,266,12.165525060596439
1271,268,268,12.165525060596439
1272,278,269,10.04987562112089
1273,283,270,5.0990195135927845
1274,284,271,1.4142135623730951
1275,279,266,7.0710678118654755
1276,None,None,0
1277,217,181,105.20931517693668
1278,217,178,3.0
1279,216,176,2.23606797749979
1280,215,175,1.4142135623730951
1281,215,175,0.0
1282,214,174,1.4142135623730951
1283,214,173,1.0
1284,214,173,0.0
1285,214,173,0.0
1286,214,172,1.0
1287,214,172,0.0
1288,214,172,0.0
1289,214,171,1.0
1290,214,171,0.0
1291,214,171,0.0
1292,214,171,0.0
1293,214,171,0.0
1294,214,170,1.0
1295,213,170,1.0
1296,214,170,1.0
1297,213,170,1.0
1298,213,170,0.0
1299,213,170,0.0
1300,213,169,1.0
1301,213,169,0.0
1302,213,169,0.0
1303,213,169,0.0
1304,213,169,0.0
1305,213,169,0.0
1306,213,169,0.0
1307,213,169,0.0
1308,213,169,0.0
1309,213,169,0.0
1310,213,168,1.0
1311,213,168,0.0
1312,213,168,0.0
1313,213,168,0.0
1314,213,168,0.0
1315,213,168,0.0
1316,213,168,0.0
1317,213,168,0.0
1318,213,168,0.0
1319,213,168,0.0
1320,213,168,0.0
1321,213,167,1.0
1322,213,168,1.0
1323,213,167,1.0
1324,213,167,0.0
1325,213,167,0.0
1326,213,167,0.0
1327,213,167,0.0
1328,213,167,0.0
1329,213,167,0.0
1330,213,167,0.0
1331,213,167,0.0
1332,213,167,0.0
1333,213,167,0.0
1334,213,167,0.0
1335,213,167,0.0
1336,213,167,0.0
1337,213,167,0.0
1338,213,167,0.0
1339,213,167,0.0
1340,213,167,0.0
1341,213,167,0.0
1342,213,166,1.0
1343,213,166,0.0
1344,213,166,0.0
1345,213,166,0.0
1346,213,166,0.0
1347,213,166,0.0
1348,213,166,0.0
1349,213,166,0.0
1350,213,166,0.0
1351,213,166,0.0
1352,213,166,0.0
1353,213,166,0.0
1354,213,166,0.0
1355,213,166,0.0
1356,213,166,0.0
1357,213,166,0.0
1358,213,166,0.0
1359,213,166,0.0
1360,213,166,0.0
1361,213,166,0.0
1362,213,166,0.0
1363,213,166,0.0
1364,213,166,0.0
1365,213,166,0.0
1366,213,166,0.0
1367,213,166,0.0
1368,213,166,0.0
1369,213,166,0.0
1370,213,166,0.0
1371,213,166,0.0
1372,213,165,1.0
1373,213,165,0.0
1374,213,165,0.0
1375,213,165,0.0
1376,213,165,0.0
1377,213,165,0.0
1378,213,165,0.0
1379,213,165,0.0
1380,213,165,0.0
1381,213,165,0.0
1382,213,165,0.0
1383,213,165,0.0
1384,213,165,0.0
1385,213,165,0.0
1386,213,165,0.0
1387,213,165,0.0
1388,213,165,0.0
1389,213,165,0.0
1390,213,165,0.0
1391,213,165,0.0
1392,213,165,0.0
1393,213,165,0.0
1394,213,165,0.0
1395,213,165,0.0
1396,213,165,0.0
1397,213,165,0.0
1398,213,165,0.0
1399,213,165,0.0
1400,213,165,0.0
1401,213,165,0.0
1402,213,165,0.0
1403,213,165,0.0
1404,213,165,0.0
1405,213,165,0.0
1406,213,165,0.0
1407,213,165,0.0
1408,213,165,0.0
1409,213,165,0.0
1410,213,165,0.0
1411,213,165,0.0
1412,213,165,0.0
1413,213,165,0.0
1414,213,165,0.0
1415,213,165,0.0
1416,213,165,0.0
1417,213,165,0.0
1418,213,165,0.0
1419,213,165,0.0
1420,213,164,1.0
1421,213,165,1.0
1422,213,165,0.0
1423,213,165,0.0
1424,213,164,1.0
1425,213,164,0.0
1426,213,164,0.0
1427,213,164,0.0
1428,213,164,0.0
1429,213,164,0.0
1430,213,164,0.0
1431,213,164,0.0
1432,213,164,0.0
1433,213,164,0.0
1434,213,164,0.0
1435,213,164,0.0
1436,213,164,0.0
1437,213,164,0.0
1438,213,164,0.0
1439,213,164,0.0
1440,213,164,0.0
1441,213,164,0.0
1442,213,164,0.0
1443,213,164,0.0
1444,213,164,0.0
1445,213,164,0.0
1446,213,164,0.0
1447,213,164,0.0
1448,213,164,0.0
1449,213,164,0.0
1450,213,164,0.0
1451,213,164,0.0
1452,213,164,0.0
1453,213,164,0.0
1454,213,164,0.0
1455,213,164,0.0
1456,213,164,0.0
1457,213,164,0.0
1458,213,164,0.0
1459,213,164,0.0
1460,213,164,0.0
1461,213,164,0.0
1462,213,164,0.0
1463,213,164,0.0
1464,213,164,0.0
1465,213,164,0.0
1466,213,164,0.0
1467,213,164,0.0
1468,213,164,0.0
1469,213,164,0.0
1470,213,164,0.0
1471,213,164,0.0
1472,213,164,0.0
1473,213,164,0.0
1474,213,164,0.0
1475,213,164,0.0
1476,213,164,0.0
1477,213,164,0.0
1478,213,164,0.0
1479,213,164,0.0
1480,213,164,0.0
1481,213,164,0.0
1482,213,164,0.0
1483,213,164,0.0
1484,213,164,0.0
1485,213,164,0.0
1486,213,164,0.0
1487,213,164,0.0
1488,213,164,0.0
